Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
1682827200000,1896.25,1905.62,1893.0,1903.06,19552.0822,1682841599999,37155344.94697800,44402,10582.74830000,20112259.87080000,0
1682841600000,1903.06,1913.37,1899.36,1900.79,40510.1807,1682855999999,77202722.43102800,64818,18698.39210000,35635219.80232700,0
1682856000000,1900.78,1939.0,1897.66,1920.01,99570.4643,1682870399999,191191965.48101800,143872,52567.13260000,100957154.93482300,0
1682870400000,1920.0,1934.2,1892.97,1904.83,90747.7131,1682884799999,174026942.43959200,127048,44329.40310000,84993623.27594900,0
1682884800000,1904.83,1904.83,1866.16,1870.09,82843.0978,1682899199999,156357749.65028500,123554,40342.48840000,76148162.37081000,0
1682899200000,1870.08,1886.49,1823.0,1846.58,117483.7492,1682913599999,217254718.71911400,155114,61920.63610000,114460597.68987400,0
1682913600000,1846.59,1854.4,1833.99,1849.68,45418.6484,1682927999999,83849410.90412600,73629,21869.04880000,40377669.61048000,0
1682928000000,1849.69,1853.68,1840.96,1845.37,37201.9858,1682942399999,68697527.58683400,63838,18151.43810000,33517983.39325100,0
1682942400000,1845.36,1852.08,1826.77,1833.66,90806.1351,1682956799999,167006977.80367300,128622,41443.45690000,76239496.84380000,0
1682956800000,1833.65,1842.22,1808.01,1812.97,95705.8669,1682971199999,174767439.68916700,133955,47769.18720000,87233201.77606700,0
1682971200000,1812.97,1833.46,1806.12,1830.73,58902.7925,1682985599999,107245518.99193500,92630,29361.04420000,53452324.61563600,0
1682985600000,1830.73,1837.73,1822.94,1830.66,43750.6475,1682999999999,80073543.35401600,64023,20020.66750000,36632769.50787300,0
1683000000000,1830.66,1841.26,1824.19,1835.68,34703.5209,1683014399999,63531032.82670300,62966,17902.29500000,32775211.59936700,0
1683014400000,1835.68,1839.44,1825.8,1833.57,38912.361,1683028799999,71264576.94292000,62462,20152.07400000,36904440.71484800,0
1683028800000,1833.56,1868.9,1824.25,1858.8,146315.4704,1683043199999,270438526.57140300,195455,72301.23040000,133561286.26407600,0
1683043200000,1858.8,1881.87,1853.2,1868.37,71482.3951,1683057599999,133356824.12669200,111271,33564.55340000,62628696.30521400,0
1683057600000,1868.37,1876.8,1867.28,1870.08,38588.8078,1683071999999,72243388.28872100,67591,20498.28280000,38374919.82678000,0
1683072000000,1870.09,1870.84,1853.78,1862.66,36358.5957,1683086399999,67707950.24056800,65015,17612.60970000,32797631.03383800,0
1683086400000,1862.67,1869.73,1857.37,1865.19,31956.14,1683100799999,59538827.12650500,61078,15798.07620000,29435384.34880500,0
1683100800000,1865.2,1872.39,1858.53,1859.32,39304.0853,1683115199999,73350342.19333200,68565,18997.90870000,35458311.43162400,0
1683115200000,1859.32,1862.89,1842.64,1853.31,85845.7924,1683129599999,158981058.89943000,151578,43003.96980000,79634249.45504800,0
1683129600000,1853.32,1894.45,1850.9,1868.01,166381.3955,1683143999999,312301300.13666300,249556,86396.13770000,162157026.96648600,0
